directorId,name,birthYear,deathYear
nm2759464,Robert Lawson Gordon,,
nm2759557,Matt Jackson,,
nm2761475,Jennifer Devoldère,,
nm2762061,Justin Russell,,
nm2763167,Abner Benaim,,
nm2763424,Nick Oceano,,
nm2764304,Takanori Tsujimoto,,
nm2765527,Carlo Ledesma,,
nm2766299,Scott Gabriel,,
nm2766748,Jai-hong Juhn,,
nm2767560,Jianjun Sun,,
nm2768373,Ben Carland,1984.0,
nm2768482,Devyn Waitt,,
nm2769088,Andrey Zaytsev,1975.0,
nm2769225,John Sullivan,,
nm2769334,Michael Todd Kuskin,,
nm2770339,Alex Meillier,,
nm2770831,Brian McGinn,1984.0,
nm2771381,Michalis Konstantatos,,
nm2771852,Kenneth Cran,,
nm2771884,Alankrita Shrivastava,,
nm2772318,Martin Perreault,,
nm2774033,David Paul Meyer,,
nm2775497,Matthias Hoene,,
nm2775992,Jesse Millward,1982.0,
nm2776774,Alma Har'el,1976.0,
nm2777808,Michal Marczak,1982.0,
nm2778341,Saeed Soheili,,
nm2779187,Felipe Sholl,,
nm2781816,Phillip Guzman,,
nm2782185,Rupert Sanders,1971.0,
nm2782214,Jules Bishop,,
nm2782251,Giorgia Farina,,
nm2782740,Boris Wexler,,
nm2782976,Ian Cheney,,
nm2783196,Daan Veldhuizen,,
nm2783345,Brian Malone,,
nm2783760,Max Gogarty,,
nm2783772,Josh Locy,,
nm2784978,Zachary Heinzerling,,
nm2785532,Evan Buxbaum,,
nm2785946,Julio Hernández Cordón,,
nm2787176,Owen Harris,,
nm2788015,Carlos López Estrada,,
nm2788440,Kevin R. Adams,,
nm2788645,Simon Arthur,,
nm2790184,Maria Govan,,
nm2790431,Dania Pasquini,,
nm2790548,Yû Irie,1979.0,
nm2791932,Max Giwa,,
nm2793828,Edward McGown,,
nm2794420,Adam Newport-Berra,,
nm2795127,Alex Richanbach,,
nm2795590,Mina T. Son,,
nm2796318,Keiichi Kobayashi,1972.0,
nm2796483,Ruben Amar,,
nm2797563,Ektoras Lygizos,,
nm2799946,Herman Axelbank,,
nm2800246,Anne Bogart,,
nm2800483,David Spaltro,1983.0,
nm2800579,Matthew Bate,,
nm2800744,Ka-Wai Kam,,
nm2800789,Tianyu Zhao,,
nm2802013,Michael Penning,1977.0,
nm2803289,Gus Krieger,,
nm2803372,Frank Gladstone,1950.0,
nm2803601,Justin Donnelly,,
nm2804532,Christopher MacBride,,
nm2805503,Khushboo Ranka,,
nm2805645,P.J. Woodside,,
nm2806417,Carlos Ramos Jr.,,
nm2806693,Angga Dwimas Sasongko,,
nm2806955,Steve Hudgins,,
nm2807761,Dan Schneidkraut,,
nm2807882,Thomas Verrette,1985.0,
nm2808594,George Giovanis,,
nm2808944,Peter Ricq,,
nm2809261,Mushon Salmona,,
nm2809465,Trevor White,,
nm2809503,Pedro Arantes,,
nm2809844,Max Adams,,
nm2809929,Carlye Rubin,1984.0,
nm2810091,Andrei Borissov,,
nm2810280,Marc Fienberg,1980.0,
nm2810997,Nico Sommer,1983.0,
nm2811093,Megumi Sasaki,,
nm2812744,Ed Skudder,,
nm2812820,Jay Silverman,,
nm2813284,Li Lu,,
nm2813429,Laura Thies,1984.0,
nm2814914,Bruce Thierry Cheung,,
nm2815252,Kyu-maan Lee,,
nm2815383,Nicolás Pereda,1982.0,
nm2815789,Wendy J.N. Lee,,
nm2815884,Brian Skiba,,
nm2816360,Joan Brooker-Marks,,
nm2816706,Katherine Fairfax Wright,,
nm2819123,Sachy,1972.0,2020.0
nm2819700,Adam Boster,,
nm2819718,Ulrich Grossenbacher,,
nm2820581,Kumar Nagendra,,
nm2829262,Evan Johnson,,
nm2829542,Paul Dugdale,,
nm2830283,Kevin McManus,,
nm2830839,Ivan Kavanagh,,
nm2831529,Nijla Mumin,,
nm2831530,Abhishek Varman,,
nm2832403,Juan Reina,,
nm2832640,Suzanne Chisholm,,
nm2832966,Brian T. Jaynes,1964.0,
nm2833272,Reese Eveneshen,1986.0,
nm2833778,Liz Hinlein,,
nm2835452,Agnieszka Smoczynska,1978.0,
nm2836530,Igor Stevanovic,1975.0,
nm2836676,Michael Thelin,,
nm2836945,Stas Mareev,,
nm2837894,Robbie Daymond,1982.0,
nm2838316,Jonas Matzow Gulbrandsen,,
nm2838520,Tristan Loraine,,
nm2838555,Anthony Woodley,,
nm2838692,Toshio Lee,1964.0,
nm2839098,Fabien Gorgeart,,
nm2840240,Constantina Voulgaris,,
nm2840642,Thomas Aske Berg,1980.0,
nm2841936,Mati Diop,1982.0,
nm2842515,Marlon Rivera,,
nm2842549,Jay DiPietro,,
nm2843043,Jacob Roebuck,,
nm2843290,Ben Milliken,,
nm2843690,Neus Ballús,,
nm2843837,Richard Billingham,,
nm2844866,Nick DiLiberto,,
nm2844886,Kristopher Belman,,
nm2845202,Joshua Louis,,
nm2845242,Jakob Montrasio,1982.0,
nm2845534,Andrew Edison,,
nm2846043,Vasilis Myrianthopoulos,,
nm2846593,Mike Dudko,,
nm2846800,Brendan Mertens,1984.0,
nm2847100,Tiffany Hsiung,,
nm2847577,Rhian Skirving,,
nm2848041,Daniel Campbell,,
nm2849114,Nick Frangione,,
nm2850285,Stephen Fingleton,,
nm2850440,Bilal Lashari,,
nm2852166,Vlad Yudin,,
nm2853069,Boris Kunz,1979.0,
nm2853516,Leslye Headland,1980.0,
nm2853542,André Pellenz,,
nm2854035,Philipp Leinemann,1979.0,
nm2854747,Chelsea Stardust,,
nm2854935,Nadine Truong,,
nm2856917,Ifa Isfansyah,,
nm2857829,Noriko Takao,,
nm2858296,Kris Avedisian,,
nm2858333,Justin Doescher,,
nm2858850,Julio Quintana,,
nm2859182,Nitin Kakkar,,
nm2859393,Daniel Maze,,
nm2859868,Nikole Beckwith,,
nm2860882,Jeremy Gillespie,,
nm2861672,Ron Davis,,
nm2862601,Anna Brownfield,,
nm2862767,Amir Escandari,,
nm2862844,Harshavardhan Kulkarni,,
nm2863099,Liz Marshall,,
nm2864164,Mahesh Nair,,
nm2864533,Sarah McCarthy,,
nm2866226,Luke Snellin,1986.0,
nm2866723,Mark von Sternberg,,
nm2867234,Todd Bellanca,,
nm2867423,Mitsuru Obunai,,
nm2867588,Michele Josue,,
nm2868072,Marina Meliande,,
nm2868171,Simon Aboud,,
nm2869400,Paz Fábrega,,
nm2870394,Opie Cooper,,
nm2871405,C. Roma,,
nm2871451,Sara St. Onge,1977.0,
nm2871592,Peter Glanz,,
nm2872021,Carlos Moreno,,
nm2872873,Aik Karapetian,1983.0,
nm2873161,Monia Chokri,1983.0,
nm2873754,Anika Decker,1975.0,
nm2874601,Wayne Holloway,,
nm2875381,Sarah Moshman,,
nm2875542,Paul Crompton,,
nm2877888,Jeremy M. Inman,,
nm2878167,Chaolu Hasi,,
nm2879822,Peter Joseph,,
nm2880284,Maja Borg,,
nm2880943,Liam O'Donnell,1982.0,
nm2881794,Qasim Basir,,
nm2881999,Sébastien Chabot,,
nm2882336,Monica Demes,,
nm2884177,Fabien Garcia,,
nm2884474,Laura Terruso,,
nm2884816,Rebecca Daly,1980.0,
nm2885796,Silvia St. Croix,,
nm2885983,Kanu Behl,,
nm2886257,Nati Baratz,,
nm2887834,Amanda Evans,,
nm2888739,Mike Ahern,,
nm2889953,Kuba Czekaj,1984.0,
nm2890381,Josh Crockett,,
nm2890541,Josh Helman,1986.0,
nm2891286,Beom-sik Jeong,,
nm2892201,Riyad Barmania,,
nm2892512,Jeffrey Gerritsen,,
nm2892750,Analeine Cal y Mayor,,
nm2892925,Michael Merino,,
nm2894753,Megumi Nishikura,,
nm2895884,Maria Sadowska,1976.0,
nm2895974,Pierre Deschamps,,
nm2897692,Pat Kondelis,,
nm2898543,Geordie Sabbagh,,
nm2899940,John Butler,,
nm2901405,Vince Sweeney,,
nm2902309,Can Eskinazi,,
nm2902565,Nicola Caulfield,,
nm2902730,Rusudan Chkonia,,
nm2903076,Ashwani Dhir,,
nm2903269,Adam Bolt,,
nm2903575,Yorgos Zois,,
nm2903680,Marja-Lewis Ryan,1985.0,
nm2903857,Nicholas Tana,,
nm2905562,Daniel Barber,1965.0,
nm2906907,Myles Kane,,
nm2909800,Munehisa Sakai,,
nm2910439,Kirill Kuzin,,
nm2910657,Junji Shimizu,,
nm2910706,Alberto Rodriguez,,
nm2911073,Matt Aselton,,
nm2911203,Yûya Ishii,,
nm2911298,Markku Heikkinen,,
nm2912689,Kerem Deren,,
nm2912740,Michel Rodde,,
nm2912984,N.C. Heikin,,
nm2913384,Kerry Bellessa,,
nm2913918,Catherine Castel,,
nm2914045,Joe Stauffer,,
nm2916570,Rémi Chayé,1968.0,
nm2916813,Michael Williams,1987.0,
nm2917128,Alexander Gentelev,,
nm2917133,David Modigliani,1980.0,
nm2917649,Paul Raschid,1993.0,
nm2918988,Juan Carlos Pineiro Escoriaza,,
nm2919204,Kris Boustedt,,
nm2920921,Dave Kellett,,
nm2922238,Michael Kristoff,,
nm2922880,Joshua Z Weinstein,,
nm2923315,Atle Knudsen,,
nm2923413,Roman Artemyev,,
nm2924350,Adina Pintilie,1980.0,
nm2925572,Tom Petch,1966.0,
nm2926263,James Griffiths,,
nm2927697,Hao Zhou,,
nm2928364,Sebastián Silva,1979.0,
nm2928862,Jonathan Barré,,
nm2928920,John Doyle,,
nm2929021,Dawn Porter,,
nm2929508,Gavin Elder,,
nm2929537,Mats Stenberg,,
nm2930027,Celal Çimen,,
nm2930090,Jason Lindsey,,
nm2930784,Farida Pacha,,
nm2930893,Bradley Scott Sullivan,,
nm2931326,Van Neistat,,
nm2931674,Zsófia Szilágyi,,
nm2932261,Nils Timm,,
nm2932615,Mark Forstmann,,
nm2932959,Vladimir Toropchin,,
nm2934166,Reza Dormishian,1981.0,
nm2934176,Tope Oshin,,
nm2935964,Deborah Anderson,1970.0,
nm2936070,Kelly Dolen,,
nm2936539,Chioke Nassor,,
nm2937347,Sixto Melendez,,
nm2937828,Pedro Ultreras,1969.0,
nm2938030,Kôtarô Terauchi,,
nm2938979,Terra Shin,,
nm2939522,Kamal K.M.,,
nm2939767,Nick Bruno,,
nm2940732,Lawrence Roeck,,
nm2940781,J. Craig Thompson,,
nm2941328,Phillip Andrew Morton,1979.0,
nm2941797,Maria Lindberg,,
nm2942879,Jong-hoon Jung,,
nm2943514,Will Allen,,
nm2943912,Hee-chan Ra,,
nm2944189,Emil Chiaberi,,
nm2944468,Eytan Rockaway,,
nm2944812,Dana Nachman,,
nm2944894,Tom Gliserman,,
nm2945270,Anand Tiwari,1983.0,
nm2945376,Joonas Makkonen,1986.0,
nm2947014,Benjamin Gilmour,,
nm2947515,Brad Besser,,
nm2947553,Na Hong-jin,,
nm2947826,Scud,1967.0,
nm2950966,Sentarô Shirai,,
nm2950998,Justin Trefgarne,,
nm2951802,Tomonori Sudô,,
nm2952319,Gil-young Jung,,
nm2952421,D.C. Hamilton,,
nm2953497,Joel Conroy,,
nm2954050,Meg McLagan,,
nm2955107,Raj Kumar Gupta,,
nm2955744,Dave LaMattina,,
nm2955877,Nathan Silver,,
nm2956073,David Newton,,
nm2956697,Nick Ebeling,,
nm2956867,Christina Clausen,,
nm2957756,Till Kleinert,1980.0,
nm2957778,Emma Gahan,,
nm2957933,Will Hood,,
nm2958840,Hilda Hidalgo,,
nm2959179,Emma Franz,,
nm2959497,Tim Fehlbaum,1982.0,
nm2960555,M. Legend Brown,,
nm2960596,Joseph Procopio,,
nm2961289,Matt Tyrnauer,,
nm2961465,Ryan Darst,,
nm2961485,Koji Masutani,,
nm2961543,Ian McCluskey,,
nm2961918,Gregory Sheppard,,
nm2962340,Jonathan Freedman,,
nm2964327,Christine Cynn,,
nm2965065,Er Cheng,,
nm2965276,Devin Crittenden,,
nm2965282,Brian Welsh,1981.0,
nm2966708,Gary King,1972.0,
nm2968402,Sherif Elbendary,1978.0,
nm2970236,Cody Calahan,,
nm2970265,Nick Corporon,,
nm2970484,Jason Stoddard,,
nm2971827,Je-gu Yun,,
nm2972085,Charles Poekel,1984.0,
nm2972328,Mounia Meddour,1978.0,
nm2972864,Jared Stern,,
nm2973010,Justin Hunt,,
nm2973669,Terence Nance,,
nm2973729,Asif Akbar,,
nm2973761,Todd Sklar,1984.0,
nm2974384,Won-Chan Hong,,
nm2975950,Umesh Vinayak Kulkarni,,
nm2976232,Andreas Öhman,,
nm2978148,Sydney Freeland,1980.0,
nm2978510,Steve Lickteig,,
nm2978815,Keith Parmer,,
nm2979103,Dmitriy Dyachenko,,
nm2979453,Brent Bonacorso,,
nm2979817,Michelle Ouellet,,
nm2980031,David Del Rio,,
nm2981113,Tony Wash,1980.0,
nm2982028,Ferdinando Cito Filomarino,,
nm2985661,Enrico Lando,,
nm2986450,Andrew Disney,,
nm2986595,Adam Ahlbrandt,,
nm2986811,John Suits,1983.0,
nm2988421,Justin M. Seaman,,
nm2988845,Paul China,1981.0,
nm2988944,Eve Marson,,
nm2989170,Ayush Raina,,
nm2989430,Kemi Adetiba,,
nm2989742,Scott Graham,1974.0,
nm2990632,Myroslav Slaboshpytskyi,1974.0,
nm2990975,Soon-Mi Yoo,,
nm2991763,Saam Farahmand,,
nm2992403,Natasha Kermani,,
nm2992553,Rock Baijnauth,,
nm2992917,Ermek Tursynov,,
nm2994121,Nic Auerbach,,
nm2994265,Ben Wallis,,
nm2994652,Ester Martin Bergsmark,,
nm2995040,Tom Large,1985.0,
nm2997306,Stephen Dunn,1989.0,
nm2997633,Theo Love,,
nm2999308,Tony Aloupis,,
nm2999907,Tom Sommerlatte,1985.0,
nm3002714,Francisco Laresgoiti,,
nm3005195,Ana Maria Hermida,,
nm3005626,Seong-il Cheon,,
nm3005627,Andrew Renzi,1984.0,
nm3007303,Matthew Wolfe,,
nm3007930,Katya Shagalova,,
nm3008388,Michael Fredianelli,1980.0,
nm3008853,Junfeng Boo,1983.0,
nm3008980,Debs Paterson,,
nm3009132,Jerome Sable,,
nm3009733,Dana Mennie,,
nm3009895,Dan Sheldon,,
nm3010539,Otmar Penker,,
nm3010935,Mong-Hong Chung,1965.0,
nm3010986,Steve Loveridge,,
nm3011011,Jimmy Chin,,
nm3011138,Fernando Barreda Luna,1983.0,
nm3012171,Henry Jacobson,,
nm3012243,Tom Stout,,
nm3014420,Marco Berger,1977.0,
nm3014863,Jean-Bernard Marlin,,
nm3015153,Aleksandr Melnik,1958.0,2021.0
nm3015962,Seung-jin Ryoo,,
nm3016089,Hannah Pearl Utt,,
nm3016585,Jesse Holland,,
nm3016675,Gideon Koppel,,
nm3017455,Geremy Jasper,1975.0,
nm3017750,Toniko Melo,,
nm3018890,Sam Kadi,,
nm3019115,Ben Jagger,,
nm3020655,Rory Feek,1966.0,
nm3020991,Carolina Hellsgård,1977.0,
nm3021000,Alexandre Heboyan,,
nm3021346,Jérémy Clapin,1974.0,
nm3023641,Joyce Wong,,
nm3024142,Mor Loushy,,
nm3025186,Jason Reid,,
nm3025701,Nick Chakwin,,
nm3026907,Henry Saine,,
nm3027681,Michael Patrei,,
nm3028737,Benjamín Naishtat,1986.0,
nm3029226,Mouly Surya,,
nm3029976,Min-suk Kim,,
nm3030009,Noble Jones,,
nm3030296,Argyris Papadimitropoulos,1976.0,
nm3032410,Nicholas Smith,,
nm3032598,Yosuke Fujita,,
nm3032813,Philip Gardiner,,
nm3033111,Adam Stephen Kelly,1990.0,
nm3033138,Geoff Ryan,,
nm3033391,Eli Morgan Gesner,,
nm3033420,Sarah Smick,,
nm3034178,Desiree Akhavan,1984.0,
nm3035236,Vasan Bala,,
nm3035239,Evan Glodell,,
nm3035371,Abbas Fahdel,,
nm3036194,Hajime Kadoi,,
nm3036208,José Luis Alemán,,
nm3037539,Thomas Gomez Durham,,
nm3039005,Jody Wheeler,,
nm3039088,Logan Miller,,
nm3040373,Isa Campo,,
nm3041537,Joel Gilbert,,
nm3042612,Konstantin Maksimov,,
nm3042863,Talip Karamahmutoglu,,
nm3043248,Chris Foggin,1985.0,
nm3043504,Kristina Buozyte,1982.0,
nm3043562,Ted Balaker,,
nm3045725,Robert Baca,,
nm3046419,Sophia Takal,,
nm3046427,Josh Mendoza,,
nm3049613,Kevin DiBacco,,
nm3049622,Dominga Sotomayor,1986.0,
nm3050537,David Gidali,,
nm3051099,Brian Bellinkoff,,
nm3051114,Anthony D'Souza,,
nm3052903,Alison Klayman,,
nm3053575,Laura Bispuri,1977.0,
nm3055268,Rachel Seifert,,
nm3056656,Hung-i Chen,1967.0,
nm3059129,Vanessa Gould,1974.0,
nm3060331,Luv Ranjan,,
nm3060912,Jonatan Relayze,,
nm3061001,Sergio Teubal,,
nm3061273,José Luis Rugeles,,
nm3061347,John Bergin,,
nm3061605,Deborah Haywood,,
nm3061960,Bruno Garotti,,
nm3063074,Isabella Eklöf,,
nm3065605,Marton Jelinko,,
nm3065748,Tobias Nölle,,
nm3065825,Ryan Balas,1985.0,
nm3066399,Jillian Schlesinger,,
nm3066492,Jennifer Kaytin Robinson,,
nm3067348,Henk Pretorius,,
nm3067456,Joshua Shreve,,
nm3068963,Zachary Shedd,,
nm3070614,Dmitry Povolotsky,,
nm3070908,Kinga Debska,1969.0,
nm3071360,Kritsaman Wattananarong,,
nm3073146,Maite Alberdi,,
nm3075106,Elliot Feld,,
nm3075905,Kevin Finn,,
nm3077950,Declan Donnellan,1953.0,
nm3078140,Grant Sputore,,
nm3078322,Tony E. Valenzuela,,
nm3078459,Javor Gardev,1972.0,
nm3078850,Edward Payson,1986.0,
nm3079464,Corey Norman,,
nm3079748,Jaime Habac Jr.,,
nm3081301,Ryan Whitaker,,
nm3082355,Jane Magnusson,,
nm3082869,Mike Pasley,1980.0,
nm3082897,Musa Syeed,,
nm3083106,Peter Brown,,
nm3083166,Sang-Geun Lee,,
nm3083423,Rory Rooney,,
nm3086049,Vladimir Kott,,
nm3087240,Joe Stephenson,,
nm3087245,Leticia Jorge,,
nm3087552,Fouad Mikati,,
nm3087827,Rasmus Kloster Bro,,
nm3087956,Chihiro Ikeda,,
nm3088151,Louis Clichy,,
nm3088409,Frédéric Tcheng,,
nm3088963,Paul Tunge,,
nm3091063,Dimitris Tzetzas,,
nm3091740,Brian Darwas,,
nm3092172,Fabio Mollo,1980.0,
nm3092600,Pierre Morath,,
nm3094606,Amanda Lipitz,,
nm3094704,Xan Aranda,,
nm3094978,Srdjan Spasojevic,1976.0,
nm3095652,George Dorobantu,1974.0,
nm3096205,J.G. Quintel,1982.0,
nm3096949,Brent Hodge,,
nm3098802,Miles Joris-Peyrafitte,,
nm3098983,Brendan Toller,,
nm3099159,Wendy Keys,,
nm3099213,Luke Moran,,
nm3100247,Chang Won Jang,,
nm3101183,Bradley Cox,,
nm3101882,Basel Owies,,
nm3102046,Sonja Prosenc,,
nm3102620,Carlos D. Marquez,,
nm3102998,Bo Burnham,1990.0,
nm3104145,Barbara Brancaccio,,
nm3104562,Michael Zimbalist,1980.0,
nm3104760,Anwar Safa,,
nm3105764,Mark Christopher Covino,1981.0,
nm3105770,Jason Stein,,
nm3106028,Louis-Julien Petit,,
nm3106091,Joerg Steineck,,
nm3106201,Frank Merle,,
nm3106449,Katarzyna Roslaniec,1980.0,
nm3106778,Vandon Gibbs,,
nm3106829,Sarah Daggar-Nickson,,
nm3107163,Graham Meriwether,,
nm3107867,Igor Lebedev,1970.0,
nm3107950,Ben Charles Edwards,,
nm3108047,Franco Lolli,,
nm3108153,Tsutomu Hanabusa,,
nm3108316,Jason Boritz,,
nm3109648,Shree Narayan Singh,,
nm3109720,Susanne Müller,,
nm3109770,Neeraj Pandey,,
nm3109814,Miraz Bezar,1971.0,
nm3110964,Felix Thompson,,
nm3111040,Mette Carla Albrechtsen,,
nm3112143,Ralph A. Villani,,
nm3112190,Carlos Marques-Marcet,,
nm3112470,Will Sharpe,1986.0,
nm3113346,Andrea Segre,1976.0,
nm3114227,Sanjay Puran Singh Chauhan,,
nm3114500,Christian Klandt,1978.0,
nm3114621,Alice Rohrwacher,1982.0,
nm3115348,Alexandre Espigares,,
nm3115689,Caroline du Potet,,
nm3115925,David Cholewa,,
nm3116046,Tommy Ga-Shu Leung,,
nm3116234,Ricky Rijneke,,
nm3117334,Jenner Furst,,
nm3118658,Alberto Caviglia,,
nm3118721,Katharina Wyss,1979.0,
nm3118757,Masaharu Take,,
nm3119571,Delon Bakker,,
nm3119738,Kenji Katagiri,,
nm3121590,Caleb Price,,
nm3121940,Hiroaki Matsuyama,,
nm3121969,Dan Murdoch,,
nm3122104,Maksim Papernik,1969.0,2017.0
nm3122113,Zachary Wigon,1986.0,
nm3123366,Juho Kuosmanen,1979.0,
nm3124215,Markus Heidingsfelder,,
nm3124542,David Palmer,,
nm3124865,Iván Noel,1968.0,2021.0
nm3125154,Carmen Madden,,
nm3125238,Konstantin Smirnov,1982.0,
nm3125271,Shashant Shah,,
nm3125415,Kimo Stamboel,,
nm3126004,Sara Lohman,,
nm3127153,Victor Danell,,
nm3127578,Ya-che Yang,1971.0,
nm3129003,Kerstin Karlhuber,,
nm3129422,Petros Silvestros,,
nm3130405,Ryan Justice,,
nm3130868,Olivia Silver,,
nm3131342,Elizabeth Chomko,,
nm3131763,Alena Polunina,,
nm3132183,Johannes Nyholm,1974.0,
nm3132277,Anna Dahlman,,
nm3133240,Tyler Christensen,,
nm3134012,Jeremy Power Regimbal,,
nm3134589,Paul J. Porter,1980.0,
nm3134916,Vera Krichevskaya,,
nm3136866,Kevin Van Stevenson,,
nm3136872,Giorgio Angelini,,
nm3137125,Laura Bari,,
nm3137132,Piero Messina,1981.0,
nm3138460,Erik Kristopher Myers,1976.0,2021.0
nm3138629,Anton Bormatov,,
nm3139157,Jordan Tappis,,
nm3139198,Chris Moukarbel,,
nm3141066,Kimberly Reed,,
nm3142989,Vyacheslav Ross,1966.0,
nm3143252,D.W. Young,,
nm3143391,Emma Rozanski,,
nm3143581,Olga Subbotina,,
nm3144283,Kate Logan,,
nm3145173,Ross Whitaker,,
nm3145814,Eric Zaragoza,,
nm3146718,Eric England,1988.0,
nm3146722,Selim Evci,1975.0,
nm3147562,Mark Craig,,
nm3148857,Baoping Cao,,
nm3149480,Thomas Szczepanski,,
nm3149590,Axel Ranisch,1983.0,
nm3150540,Patrick Gazé,,
nm3150953,Karen Soeters,,
nm3151107,Rocky Soraya,,
nm3151327,Jon Paley,,
nm3152327,Ryûsuke Hamaguchi,1978.0,
nm3152759,Justin Dillon,,
nm3152881,Bahram Tavakoli,,
nm3153020,Igor Lopatonok,1968.0,
nm3153222,Mark Hall,,
nm3155092,Tamer El Said,1972.0,
nm3155173,Swamy M. Kandan,,
nm3155184,Michael Morrissey,,
nm3155266,Chen Li,1978.0,
nm3155454,Ryan Bellgardt,,
nm3156269,Michael Lennox,,
nm3156925,Mike Wiluan,,
nm3157157,David Labrava,,
nm3158271,Fernando Guzzoni,,
nm3158460,Che Sandoval,,
nm3159427,Akiyoshi Sugiura,,
nm3159714,Scott Vickers,,
nm3159880,Can Evrenol,,
nm3160468,Marek Losey,1971.0,
nm3160595,Richard Bates Jr.,,
nm3161139,Vanessa Hope,,
nm3163561,Rene Perez,,
nm3163794,Pa. Ranjith,,
nm3163971,Egil Håskjold Larsen,,
nm3164568,Carmen Marrón,,
nm3165361,Raphaël Millet,,
nm3166235,Marcin Bortkiewicz,1976.0,
nm3166992,Rob Grant,,
nm3167881,Eric Esau,,
nm3168051,Måns Månsson,1982.0,
nm3170706,Barbara-Anne Steegmuller,,
nm3171048,Hsiao-tse Cheng,,
nm3171510,Mark Beal,,
nm3171693,Dominic Perez,,
nm3172318,Matt Wiele,,
nm3172510,Ben Knight,,
nm3172831,Johnny Remo,,
nm3172918,Kanji Nakajima,,
nm3173219,Eddie O'Keefe,,
nm3173663,Helene Hegemann,1992.0,
nm3174449,Radek Wegrzyn,,
nm3175829,Bitte Andersson,1981.0,
nm3176551,Riad Sattouf,1978.0,
nm3176665,Michael Lee Nirenberg,1978.0,
nm3176784,Elan Bogarín,,
nm3177051,Kevin Stocklin,,
nm3177320,Christina Yao,,
nm3177828,Jeff Ferrell,,
nm3179812,Scotty Curlee,,
nm3179964,Ezra Kemp,,
nm3183119,Karim El Hakim,,
nm3183376,Rachid Dhibou,,
nm3183685,Humberto Hinojosa Ozcariz,,
nm3184336,Wayne Harry Johnson Jr.,,
nm3184434,Mikhail Red,,
nm3184490,Yale Wilson,,
nm3184677,Antoinette Jadaone,,
nm3186326,Vincent Gagliostro,,
nm3187460,Erin Davies,,
nm3188011,Agustín Toscano,,
nm3188946,Daisuke Miura,,
nm3189680,Claus Räfle,1962.0,
nm3189793,Alexandros Avranas,,
nm3189839,Zak Bagans,1977.0,
nm3191889,Jack Bryan,1985.0,
nm3192191,Stephen Cognetti,,
nm3192201,Sara Seligman,,
nm3192252,Marah Strauch,,
nm3192398,Péter Szajki,1980.0,
nm3192547,Douglas James Burgdorff,,
nm3193294,Russell Harbaugh,,
nm3193346,Darrell Wheat,,
nm3193437,Giorgos Servetas,,
nm3193813,Sam Blair,,
nm3196030,Ernesto Oña,,
nm3198924,Jon Foy,,
nm3199021,Amanda Wilder,,
nm3199051,Shan Nicholson,,
nm3199492,Michael Mayer,,
nm3200012,Luca Vecchi,,
nm3200240,Alexander Klein,,
nm3201475,Banks Helfrich,,
nm3201804,Steve Yu,,
nm3201913,Peter Rodger,1965.0,
nm3201973,Anand Shankar,,
nm3202710,John Conatser,,
nm3203448,Richard Krause,,
nm3204205,Brett Whitcomb,1980.0,
nm3204725,Cecilia Verheyden,1985.0,
nm3205815,Anne Sewitsky,1978.0,
nm3206815,Hyeok-jae Kwon,,
nm3207292,Zhora Kryzhovnikov,1979.0,
nm3208001,Guy Daniels,,
nm3208867,Rodrigo Aragão,1977.0,
nm3209232,Mardana M. Mayginnes,,
nm3209293,Kyoung-mi Lee,,
nm3209872,Joe Chien,,
nm3209937,Oklahoma Ward,,
nm3210217,Antoine Russbach,,
nm3210307,Rouhollah Hejazi,,
nm3210515,Bin Huang,,
nm3211470,Robert Eggers,1983.0,
nm3211698,Renzo Martens,,
nm3212799,Chloé Leriche,,
nm3212856,Daniel Sandu,1977.0,
nm3213784,Mehran Ahmadi,1974.0,
nm3214585,Mukesh Saigal,,
nm3215397,Daniel Scheinert,1987.0,
nm3215670,Rodrigo H. Vila,,
nm3215871,Derek Hui,,
nm3216778,David Martín Porras,,
nm3217092,Renars Vimba,,
nm3218495,Valentin Thurn,1963.0,
nm3218790,Oskari Pastila,,
nm3218978,Abhinay Deo,,
nm3220732,Kevan Otto,,
nm3220775,Jeremy Garner,,
nm3221896,Gustavo Pizzi,,
nm3222132,Karll Panaka,,
nm3222230,Vasilis Kehagias,,
nm3224254,Chung-ryoul Lee,,
nm3225709,Tyler MacIntyre,,
nm3225731,Turner Ross,,
nm3226283,Nick Wernham,1984.0,
nm3226377,Bill Ross IV,,
nm3226379,Kogonada,,
nm3227090,Damien Chazelle,1985.0,
nm3227868,Jae-shik Park,,
nm3228049,Jennifer Burns,,
nm3228540,Warren Dudley,,
nm3228705,Coulter Mitchell,,
nm3229507,Olivia Newman,,
nm3230448,Tom Gormican,,
nm3230639,Shannon Walsh,,
nm3231073,James Morrison,,
nm3231469,Adam Cornelius,,
nm3231736,Marcel Walz,1986.0,
nm3232264,Reinaldo Marcus Green,,
nm3232494,Giordano Giulivi,,
nm3233027,Miguel Drake-McLaughlin,,
nm3233030,Patrick Ward-Perkins,,
nm3233092,Gor Kirakosian,,
nm3233782,Jason Michael Brescia,1986.0,
nm3234333,Jessica Oreck,,
nm3234464,Santiago Caicedo,,
nm3234674,Adriana Barbaro,,
nm3235590,Joseph Baker,,
nm3235631,Dee Herlihy,1985.0,
nm3235877,Ana Lily Amirpour,1976.0,
nm3236138,Tom Naughton,1958.0,
nm3237189,Hillman Curtis,1961.0,2012.0
